s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard139.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard14.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard140.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard141.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard142.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard143.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard144.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard145.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard146.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard147.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard148.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard149.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard15.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard150.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard151.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard152.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard153.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard154.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard155.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard156.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard157.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard158.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard159.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard16.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard160.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard161.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard162.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard163.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard164.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard165.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard166.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard167.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard168.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard169.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard17.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard170.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard171.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard172.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard173.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard174.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard175.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard176.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard177.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard178.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard179.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard18.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard180.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard181.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard182.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard183.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard184.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard185.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard186.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard187.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard188.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard189.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard19.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard190.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard191.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard192.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard193.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard194.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard195.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard196.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard197.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard198.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard199.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard2.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard20.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard200.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard201.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard202.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard203.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard204.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard205.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard206.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard207.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard208.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard209.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard21.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard210.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard211.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard212.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard213.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard214.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard215.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard216.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard217.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard218.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard219.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard22.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard220.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard221.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard222.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard223.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard224.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard225.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard226.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard227.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard228.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard229.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard23.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard230.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard231.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard232.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard233.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard234.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard235.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard236.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard237.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard238.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard239.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard24.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard240.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard241.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard242.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard243.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard244.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard245.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard246.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard247.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard248.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard249.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard25.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard250.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard251.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard252.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard253.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard254.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard255.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard256.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard257.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard258.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard259.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard26.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard260.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard261.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard262.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard263.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard264.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard265.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard266.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard267.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard268.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard269.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard27.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard270.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard271.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard272.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard273.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard274.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard275.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard276.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard277.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard278.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard279.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard28.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard280.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard281.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard282.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard283.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard284.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard285.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard286.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard287.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard288.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard289.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard29.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard290.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard291.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard292.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard293.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard294.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard295.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard296.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard297.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard298.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard299.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard3.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard30.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard300.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard301.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard302.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard303.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard304.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard305.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard306.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard307.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard308.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard309.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard31.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard310.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard311.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard312.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard313.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard314.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard315.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard316.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard317.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard318.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard319.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard32.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard320.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard321.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard322.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard323.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard324.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard325.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard326.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard327.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard328.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard329.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard33.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard330.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard331.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard332.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard333.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard334.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard335.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard336.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard337.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard338.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard339.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard34.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard340.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard341.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard342.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard343.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard344.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard345.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard346.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard347.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard348.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard349.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard35.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard350.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard351.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard352.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard353.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard354.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard355.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard356.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard357.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard358.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard359.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard36.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard360.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard361.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard362.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard363.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard364.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard365.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard366.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard367.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard368.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard369.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard37.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard370.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard371.jpg,cardboard
s3://garbagenet-bucket-29032023/Garbage Dataset/cardboard/cardboard372.jpg,cardboard
